item_id,key_hash,gold_label,corpus,split
acd881f3341549d56f4a,e9c382daa7401dde6c44e21cb6e5af23adc1b6f606fed797e7ecff516abdd7e0,1,banglasarc3_binary,train
2005f7cbc6bfd1e9ef72,2adc31e7e2c02b60b99c59cda095f5bdd8e02b12834ec38ca54c5982b885b8f5,0,banglasarc3_binary,train
1a11f6c61c3a5a1f6d58,236a9db83ffc05775745e340067f1486837fa194e980a143e629514f65be1c2f,0,banglasarc3_binary,train
e45ad1b26779788292f0,531e4b82c7cc12dd1f59681a205eb93e69b6d3862003a72405765a02742edc5c,1,banglasarc3_binary,train
a9d82d63d4a8365fb088,c46a6ad2cc31b16299e27b5db404822bfcfbdb095163d21db50bdec5d737c9a8,0,banglasarc3_binary,train
e8fa67e53ab24c43e716,fadd39c6a73440b419d15468c959a253e55638f0b1d9c57a23e959a4470b8a19,0,banglasarc3_binary,train
4a33206daeaa13f51b76,dad965fc6bcf9fd0d326e6f0708af7151f1326de864655318acd73bba2953d97,1,banglasarc3_binary,train
c833462e0b80483aad51,de1a6db0a5e6c6f2d64243b448ed65e0ec00341017d227e235f0ae6cf3b9fbde,0,banglasarc3_binary,train
b1b33cca2726ea4cedb7,5abb2995621f094d03bb0178b583a445d32ff7b6d7d6fad1e68d20d137779963,0,banglasarc3_binary,train
5ad57d598c445edc37cb,5a3c89547d65e022b5590486d1a2ba1af7e1dada466e309d1ad0dd6b0a0261d7,1,banglasarc3_binary,train
5c1d4cd724ff4f02aee6,5346be47db58e6e58ab73f3d329e95eb4527ff8ede46fbac82fd9c412ffc0101,1,banglasarc3_binary,train
71b338cf40fc136ea1db,f1a20b3e0f193d060c0e999995f166fc54ad2706146576db8bd8babc7437e4a6,0,banglasarc3_binary,train
9ff1dfa861be3cfbbeba,29827c74f15385493342846df625069c4e40e8a84477db2b178c16d444553d09,0,banglasarc3_binary,train
cc157f5c2a0074bf909f,be664c0310ac59e911c0561206adec63f69f35eec9a5c962655c1c120a150e6f,0,banglasarc3_binary,train
edfcefcdf42e951e0f1e,b32099443efadb2dc6c94aabec5e41a1af3b5f70119cdacba03fc66388f6309c,1,banglasarc3_binary,train
8e2f9135350c9351e306,bc60d71f9e43eb98a89c01a57de547637900e83c78e1e423cde014872f78f038,0,banglasarc3_binary,train
f989b7729867434c02dc,328da290213cae6eef8f704be998f10fd90672332cebe514ad7c265b24910315,0,banglasarc3_binary,train
a5783062f2606eb831e5,cbc51360d77d103781d619e0857bdba3abb6acf7f1dc1c64c79e3824142b26eb,0,banglasarc3_binary,train
b27e6d1f084aac8cb063,b54fdfcc831c4770057cd35da938723ac99dd344e93118fdae28d76811c05f77,1,banglasarc3_binary,train
f147167cf5c65a705faf,111cd089bf9ec56b5dd02488dacfd27b4428505ac30607eca142fb6e0ab5d7c7,1,banglasarc3_binary,train
3794fd2e0c94e3eefda2,bb27b502b1e325edc406e353cfdda6d136f5d0e91ff287e585ffe6ad0e701241,1,banglasarc3_binary,train
7ea2db50ba5973315eaf,dbbc1e975a19371b97cd978bc4be5f5f4823cf083819b6bd22a5e7aa00ffc1e3,1,banglasarc3_binary,train
66d208d9ed3ac49ee6f0,3f0c5b598e154efa1b6828513d2b9f492959661bae14c377a5c2966d9ea78322,1,banglasarc3_binary,train
8c643ca2a5bf11c39bcb,3afda0a394fd6d04429a73ed2e3891bb22b04395ee5012895b88496818b03cda,1,banglasarc3_binary,train
291ca21291afe08f878f,1ea3c8a608306cbf9bdef4b2e3166a83dedf3d6ddaf6117d5adaf69c495409a9,1,banglasarc3_binary,train
73281788f5a57b9b4fb0,111c28209ed79f7511c68d535718fdadf548e9b56e57b1d4ba0ab714d1bd9c38,1,banglasarc3_binary,train
8c468fffb95ab7b139e0,689088a972aa4c38e980c69c5fb76e143d64bdd4eea72a1be99e55c585e33867,0,banglasarc3_binary,train
d2507bb58762ab815318,37cdf197fb6154543d6a753b3eb79a941b1b4803e51905d8f8c59fb7c36dd97f,0,banglasarc3_binary,train
72bb30c4eb52c95b405b,d416c7aa07275c350247f060bbed6c6425e69554c68836168abb9ff1b48d4f65,1,banglasarc3_binary,train
0993b3d91b00e1dbc943,9e6c64724ba0df4d3b674c81ced1a6ef06e58e81185beda82b7ef7c7f5a4e3c1,0,banglasarc3_binary,train
f6b344baf16f5107c4fc,c814943430ce2b1c69999fd1572838897dfba8a6d58924e786be7098bdec5992,1,banglasarc3_binary,train
f66bbc46f0fa9c1a668f,22d79dfc9ef96b7ee881e7d1c3a11eea575c3184e7f74b53d3fe9eeaf2bc54fc,0,banglasarc3_binary,train
c39cd433a9203c465f58,712189ae95279bdf67d50c279a649052f1844371da2c7c2424800334596fb9be,0,banglasarc3_binary,train
2546c43c0c2471f97b2d,5736e5a53986a5aad110b3e83bd2f5927acb134af1506c35c1d5fc41ea96d824,0,banglasarc3_binary,train
26960f25b38a73d010c8,69d319586815254e034783022221b187c7a298fdf72e5bec62ebc1aa4cf17357,1,banglasarc3_binary,train
b02e2be6a9424cd6f71b,a97fd3383b06bc922a5883b333b9686adbf9a0cd52f79e3e7daa3601e62be330,1,banglasarc3_binary,train
5412b38cfdfa9f5eb20e,43314305c3bcfad134a1060411d561cb773382b97e5ec3482eff00695bbc8cee,1,banglasarc3_binary,train
731ce8fef6a146723e6b,c4095cfde716dad257b94ace36c040507b7cf97398ce59e95253218dc7e6df2b,0,banglasarc3_binary,train
1df5d0aaf266c0eb7e65,72486461792792144535bcc45b7f5242651a3c2bf63d0d9b58ec1d4810a58922,0,banglasarc3_binary,train
9fad05bc370806790bc5,16dbd28d927eef541d7f8479c3ec479193b05a06d4a9e0dc35fa4b39d3a49239,0,banglasarc3_binary,train
e57d59928088b7a9b909,cb866ccac72afd627966671e14ce6a2a7c54c2cb22790b16a20a061e49416506,1,banglasarc3_binary,train
94fffb21f7e58bead407,338333ec54514e788230b0b32ea5c8428623f1cc18dcff2eb84a6327ba016c07,1,banglasarc3_binary,train
ee501d84621a2b2387b0,62bdb7ac52d3932825a77b2868fbc91fe6e515f079116c167ee5c31469ebdd77,0,banglasarc3_binary,train
e2c852407d959014cee8,b8c58e2914902f3965fb1ceee0200f3a1da03b057f8c7108c5e552df42485fe8,1,banglasarc3_binary,train
e763f23853f05bdf93e1,066f13b431483e2f6102b06464e94560e60285a572074cc34a454d5c0e5e1429,1,banglasarc3_binary,train
16f5a1323c11303bb409,4fc9fff7e8dcbfdee51c51646c9ab43ea7b9aec718af9203c32243dab4e91a53,1,banglasarc3_binary,train
03e5452e64521da5e33f,26ad0b66b4861844cb2b1b3755c6d6ab074f9f9e487565839457507e1ca7f917,1,banglasarc3_binary,train
1ea5070a24fe723c3842,9752c02a9e51e546bd2dd020f4a67a54e468468e0bfc1865aa9c3e26567ecf05,0,banglasarc3_binary,train
22e875e815d8bf3429ad,c8c6730782d8fb4ebc8890e8aec9c88bda7dfa32386e421d1244d7895c2d4b4b,1,banglasarc3_binary,train
6f46340949dc06358a56,b247dcad761e8bdc60f82556bff1cb71f354af474ec78ecbb13dd2fecc4fdcfb,1,banglasarc3_binary,train
b593a7bf8018b9a3f4fa,8dddf8d80357b90d84cdd52e058a74631bbb42705eb4ea126889c2e6d4638bce,1,banglasarc3_binary,train
088543f843d140b20337,dad3d901b6f2cbf3d0c7f9685beeae9265e4417b6c559a517833fb937ed3557b,1,banglasarc3_binary,train
8faffb3cc8bdf1e6fb95,4c1802d49d7dfd539432c22448b6826832312c98376c0229395acd5de99d89df,1,banglasarc3_binary,train
ade39a9b0b8b37e98c0b,06144c55da9c3f1219b15f09bd55c9de35afb71e25ca6cfa7e8ad1c14484ccea,0,banglasarc3_binary,train
bc9f65f378d6b93e8a6f,ca0ea5590b7fb7cf8afbc3da5113efb508ad7dccc6d1882496c890e00e1e8f34,1,banglasarc3_binary,train
6418fa846639aa4a469b,ee2c5e5510a932216e4d3b80792b23af54a97aefba84a5005b165e4db48bc952,0,banglasarc3_binary,train
95457c6f6c6346f4b844,4c92ab24e05e70101cd0c2906d16af311f01cb5d71fd881c92ecccee54d05d07,1,banglasarc3_binary,train
0d785b33ddc3452c7132,20004d82b4bd7e4f25888d1dd5970aa0f6da43db36e0f51168ce07b5614b21ae,1,banglasarc3_binary,train
1c527e8203cac5624823,efbfe4b522e72a309e3dfb4a66bf31aea3bbc2c0a7c03a78b839bf7617de7137,1,banglasarc3_binary,train
2d455fa8617ff5f22381,50d7ee141af4110d8ea95d31b7517aab6e52e402a50f10c9f1f1d295ff69d892,1,banglasarc3_binary,train
00ec41cfdbb8e8e002ac,9e4e8edd37a50fd58a4336cd24b81b84441c651c52a1c5e13dc787e257d16f4f,1,banglasarc3_binary,train
48faa644a4a6e1514c1f,3bcb1e511377cc895083691f07e166fa840fd8dc7b501cb78ef6048c1061dc23,0,banglasarc3_binary,train
dc7ceddef07e0347cebe,06885bd9a4728f70d75c992743d71f15d9cf5812c1cc7260b776ce9a33e4f8e4,1,banglasarc3_binary,train
8bf50f84c37b626e49fe,8eb84fde1a59e9039f5228acc2a5885264d3efeba0bd285cebbcb187a5df864f,1,banglasarc3_binary,train
c517ebf784526875d479,b169b4b1434e6408dab7aff0c71ee9eb398055b7155b6e0d74f3094141facb03,1,banglasarc3_binary,train
e16c53c20189647aa022,2ced7b89dd25a2d011ed0aa963c6191941fbc89940320160c10c60ad64bb4d13,0,banglasarc3_binary,train
d60f2ce44ec21a6145c8,1711f4b5932e5762d3daef6c99684d1c09682e0e4189139f9590288a7b6d6f14,1,banglasarc3_binary,train
8cc5a868aab62c4710b6,24934bf173eb6360cf259ebfadf9632594ae99e1806b2fa1be1a197da7fb49d1,1,banglasarc3_binary,train
fa1f489c1cbaecc3f7bb,7dc5fc1ccb33a40c170fd5e66024f3cededbd69a1610ede032193fb81b1a2dd3,0,banglasarc3_binary,train
da5da9bbfaa536fdb8ff,c241f31bc362a3e79f3d5fb2cf8a086cd5fbdd02ed295c11d714a071c3ec46ba,0,banglasarc3_binary,train
8e74d7c1f731692f7cfa,beaa0e6a901ce838ce2a24467b09dc82c11adee6c17baa48c3cc13e19c40a96d,0,banglasarc3_binary,train
ea27a0500f05c9b81e16,7e383faee6d32d4ef71d9a7f794b785305e3cead6d80111736fecf91f99a761a,0,banglasarc3_binary,train
c43bab780d943830b10a,7b32fd250cfb21c5a4ae602f70e5a76e74ac3103bff85239da2948518f22de59,1,banglasarc3_binary,train
94ade13522b162ebdcb1,8a68343e2feb4b6ca8f4961df8ff735e40718909dc93e3cab5483725e54c7361,1,banglasarc3_binary,train
a1a3ac74e63ef3c22004,59cfbc925abb57ac4410aca9374658eaaaaac2ecdf6da5e7affa954063cd65f6,0,banglasarc3_binary,train
e6835c49d3cafbcdade0,28f0a211c31696e2e48689b3e6d06289239a661a77eb3b9da9af1b635d54ee07,0,banglasarc3_binary,train
10c7c0d1c537b2b15f86,119fc05021954c839032035fa66193046f0cb21f0f698b96e9904c92d719dc95,0,banglasarc3_binary,train
e36ab5cdcbd85439ec6f,1cf0d998ba2b5d29a0119c5bf2d3a9f998f589d666c744c850a9a2401c8ecdbd,0,banglasarc3_binary,train
fb6713db88966b05fe26,e5ae26b4caa178f49b7e2d169a6d8e7b37c1b012792ffccb9b31c7a34acc2ce3,0,banglasarc3_binary,train
9a6497b87b4e87e051b5,cab9c5bc7e9d8d050870e3273b57580285f0efc22168ab01be9f3aaaf4a0bd86,1,banglasarc3_binary,train
3d0a9b532026ef478a60,358a4f0fc367ed3690f508fcc217ddc517f51ca73de4fb2b24fa851ccaf080ae,1,banglasarc3_binary,train
e6c20540a5a8234e1da4,6edcb85f7fa38d10964380356b021d47e52c65ae5bb690c9806e607f1adbc590,1,banglasarc3_binary,train
cc5c9b2fee55b35e1eeb,f39c158686f772961924bfe3ec78ed38ca86ed2a57ada00c5a40a4025cfabd4b,1,banglasarc3_binary,train
e58ab616542a51b779ad,d06388162636ab307746df03ce62a0c7f00467dd247a370934a3997bd9094f47,1,banglasarc3_binary,train
c16363f52a6946dfd442,bead447bce9c5fd6b0e493284a0416c94e1a21d1104c7fe1ab7b62eacd1ae30c,1,banglasarc3_binary,train
09b297be452d7e5dcebc,43580a6e4fcdf0134fa41a32cb40346d0eab2954e9148623e84f42131261dcf4,1,banglasarc3_binary,train
9a08d27e1caaf9548183,89b36f395049093bd56e2a47feed06c38ce7a28a6854d5b4ad780f6398d42439,1,banglasarc3_binary,train
84c2f5ac701ce8b446d8,4c5fd45a338914ab4ecbb423126895fc3b7b3dfdf682757fa8f2827374212150,1,banglasarc3_binary,train
fe7e57412f0216dbbd65,50aeae21c9aeb340b474082c04dfd336191f16a49c1ae221adbd95b67879366d,1,banglasarc3_binary,train
8067fb7b7d81a636f242,79db82beb443780eb7db6c1166a35dec2ab829b0a2e70ac8c2d0d74ca097afa6,0,banglasarc3_binary,train
452e1c65e955ed718b38,b30cb1c040264eed0526e9c2908ec73a449b9aee78a3de7adb1eebd9a89bf821,0,banglasarc3_binary,train
d4dae4d160bd67ab8f3a,0f690d88fa96696b817762e585f2bde322f5f9bd0196e8100e209e7722837ba5,1,banglasarc3_binary,train
675abc728262b1e7b30b,886314074d1ef86fbe0b1eec98089d0ab2fc02cf8f08aab2f97b9d104d26bd84,0,banglasarc3_binary,train
6a917df60c2c28989c4d,f6ff6af73b82edaeee3335eb392ba475afb0f75af52521f8ae3634f359712e76,0,banglasarc3_binary,train
97c9168e904593721864,c354f35edb5552d7a152a23073648c9418c49b3bf852a47104b414157936cab1,0,banglasarc3_binary,train
7d077a5b849674b03fd3,53b7458d42f9973e3a5e32bd21eb540d0fee7c5d256ed0784f02fe387eaaa228,1,banglasarc3_binary,train
c5430fbc9234b141302c,a2260d4c2aaea08dbec7f3c347fcdfa435d29b51522e76653927a0506c130d46,1,banglasarc3_binary,train
53904a4802fc2056f304,5f85190a082a1645f3bcb8bd2c6b36ae4be02ced712908a2304312bea74159a6,1,banglasarc3_binary,train
63a02471851d3be77134,1d28b3b715a8842293aeeb0acfcd4af85c63107bed0fdfce19ccae3cc06ad414,1,banglasarc3_binary,train
3f3f85dfc5594b9d28d3,cf6b5c97613e8881a17518c82b9be55ec12fb0d50aaecc45cdeba22f41fddc76,0,banglasarc3_binary,train
a421925e987c6bbaf800,dae52338dcf5703e9b8c7022239d4d9fb6220e203590781cd26c06b847d0e06e,0,banglasarc3_binary,train
80c7b8f20e68454bd5d4,8f671b5c84efdeb448efdd2d9cc435e83213bfded56a6269e73bc5c618791f35,0,banglasarc3_binary,train
406724f3d543b6612d29,b381ea5030fef8eab12d764ffc5f6913673de1da1a4025585ff9300635294539,1,banglasarc3_binary,train
fe51819adeb1dcceb94d,36cf8ea1b9f15ca749a3273b25376cd1655393e66b7d786e17bca69d8d508cd5,0,banglasarc3_binary,train
95b1ba658202fdf980f3,2052cd795cae8ce820ed8d513e1519b3282b6b54a9243edeaf79a7bcc121d517,1,banglasarc3_binary,train
742b3ea4e28e75c94236,a69da3413977ed3cd9b39671e334781a7a402c07b2bd07b61981537bfc4995c4,0,banglasarc3_binary,train
36885f39caf2620f2a60,8cdd45a773ac5f3d0073362fa47094e9e04f0df28dcd6d9a7e5972b5203578dc,0,banglasarc3_binary,train
533f23146eb803bfdcb8,34fb75822db8ea342de456fe556518583887599d4e8c314086a6ee5353bd6a91,1,banglasarc3_binary,train
13d9fdd77df7a9dba579,a0324742afb7dd9c566fc6b3dd1a88aeef82e5b3bc38afaf22740b7a2becedb4,0,banglasarc3_binary,train
68b0d4e4e68fd3baa9c1,b5659799fc254208ade3aa75fa9a646a646e279262e5672d38cbce5ee905cba2,1,banglasarc3_binary,train
abe212769ad8fc1900a8,702727f0547f8e4278a4cb62b2e6920d2f49a6c829a209c851b7f7d7072afc55,0,banglasarc3_binary,train
25a8da0387f2aeaee6ba,8145e2e464e69062408b93e530b912c917dcf27204a9fa04c18ca279defeb4e1,1,banglasarc3_binary,train
604d7fe74177f873a8dd,28f5df01bb07de29592999cd1f25611261ba1eb2e85eba6d43f20ce976f46328,0,banglasarc3_binary,train
5eb9b363b4afa57de4be,8bfeed6d134124ae03d29473bb6ffa68d80d9f8a25b5df8af54247279af7beb8,0,banglasarc3_binary,train
85fe60e7bba9e19e5970,168ec5952e63eb5fc8cba2742c41f7435ea8705fcde276de8494dd039c0f3127,1,banglasarc3_binary,train
a7125d0e78c116adba9d,db004812c4734eee4b6494ca424b7d296fe81c0c57791be08a538518c8d530e5,0,banglasarc3_binary,train
021347d2a61a42d63e4c,392a6f5a883df70763c4b0f65ca8458571cbcdff6e17c3973499efe45885cd07,1,banglasarc3_binary,train
19b5a3f4f2e44eb27261,fb4dee0805156a7617c37c3c1f94db9bd169c14d7623866eede9536476c7a772,1,banglasarc3_binary,train
e2f03b7de8e749b608b1,0a9e76e42cde79d98bea932da1ce945b76fa7a861f44f496411d75dc6493753f,1,banglasarc3_binary,train
6aaeaccf724de9414f52,e90d991d269c594c3c253e356a5b4d4d851635812097fddaaf299e8638f8cc95,0,banglasarc3_binary,train
0fbb788b88861c898ea0,4195f268d17008e0e8a932576655448b036034ef473888b4ac72b57164e965f5,1,banglasarc3_binary,train
3a3ff6807f835e8df08c,9144e93b934814770013ef3433874114cf703f7bf91277050236267b182e15a5,0,banglasarc3_binary,train
da388e604d4f684cc003,c55b4046101223a54131de1c67a2b30a8ae3a5343055ff5491535909112cfe43,1,banglasarc3_binary,train
2718465ff5967523cbc5,eb19b93de330787c07842bbfe5b6167802cc4c6ff3dc73ba0bde58e7ee492046,1,banglasarc3_binary,train
b04e4999619b3b466d6a,870e4546094d3553a04615dd7e9361afa90a3e7f7389ed56cf820035ca852dcd,1,banglasarc3_binary,train
96e6aba85b49bda727bf,c6367823e029148cf9f523464e0a753cc9c5a5ebfc8f258c95e395e54aed9a32,0,banglasarc3_binary,train
e5206a8135e53e88b173,33508a00e705c6adf92c69bea584e6eb6fbe3536d3ac6c3665dd509a72711d1b,0,banglasarc3_binary,train
79fcb5420e9de4536c0f,c1d4706de6a53256682b3273c7750d3e488b5ad6241f7da57bf10fb1e6d73f46,0,banglasarc3_binary,train
ebc84c2275a56c471b99,ac356a7e33c1023ec5c9266565935c2f05e9c0733134c0b5331b2c359f7e9bc6,0,banglasarc3_binary,train
ced8d195efb3a1d4b755,3998dda6c8927f2506cd4801116bf3344986f5594d484b6250f5cfe0c62952bf,1,banglasarc3_binary,train
fa71dc3096d1edc09bce,06b621c33d150364e6491825aeb2975fd65f1368d7abc9a99e5f9fc6c6bec7b2,0,banglasarc3_binary,train
52066b8f25fab97d8ab0,b71bd5dcdf6be5092bd7ba6d7b6cd16726cd49da2b8bd7fd465c3e900c9fa06f,1,banglasarc3_binary,train
9e775be03e5f6fc12dcd,cea1b23248016069641fe034da598c7a487b000027f4434c245049a27462049c,0,banglasarc3_binary,train
cfcfcff27dc0bffe5611,40d47998c18f7f4ffc5b224be84b066959af12ce5578575a8fc60bfaf156d388,0,banglasarc3_binary,train
a730c46027418d82ddd8,97873f04b7b84ddc1bcfee2a591a3543fc09520621b23c704dff9aeb4c03994c,0,banglasarc3_binary,train
0889ac18056fc6105df5,bc7b2c7234cfe2b2d4ebf910b36954ef1edb265be9477411f7f307ec7f40295f,0,banglasarc3_binary,train
c2ec7e80e479f69d9f7a,d12e0ee358bdac75d06c6dad51038cc24bbdc9c63ea27473a3b9aaf9275f9a8a,0,banglasarc3_binary,train
20f04ac7a45a5105ad34,3ef741b8e28670ed9f9715ca8e2979be87f274da721da441ae964998db349ef5,0,banglasarc3_binary,train
48bca4cc1ee894c65b12,4a7a9bd9629fb29b0bac1666b3d2959e46ad56ad1821f939d2deb606e524487b,1,banglasarc3_binary,train
c17512d90034d4e84714,46b303bbd6d08671f78f3e505f6776da7a42ec411e8c59e3a32ea4520c15563f,1,banglasarc3_binary,train
bc6ea1442270ab18e18a,439e7cd0f042cf408c8df1f786d2d31ef875c043bae17452fb0c8b43a90ada80,1,banglasarc3_binary,train
c832c152845000e784cd,6f8c180c1798d03e9deedd7c431867cbdaaa6a95a316827b6a802031c69a6520,1,banglasarc3_binary,train
